specObjID,plateid,mjd,fiberid,ra_1,dec_1,primtarget,sectarget,targettype,spectrotype,subclass,z_1,z_err,z_warning,v_disp,v_disp_err,sn_median,e_bv_sfd,release,reliable,EW_Ha_6562,EW_Ha_6562_Err,sfr_fib_p50,bptclass,logMass,SFR,Metallicity,Field,ID,RA_2,DEC_2,X,Y,ISOarea,MU_MAX,e_MU_MAX,A,B,THETA,ELONGATION,ELLIPTICITY,FLUX_RADIUS,KRON_RADIUS,e_KRON_RADIUS,PhotoFlagDet,CLASS_STAR,FWHM,FWHM_n,e_FWHM_n,s2nDet,PhotoFlag_U,CLASS_STAR_U,FWHM_U,PhotoFlag_F378,CLASS_STAR_F378,FWHM_F378,PhotoFlag_F395,CLASS_STAR_F395,FWHM_F395,PhotoFlag_F410,CLASS_STAR_F410,FWHM_F410,PhotoFlag_F430,CLASS_STAR_F430,FWHM_F430,PhotoFlag_G,CLASS_STAR_G,FWHM_G,PhotoFlag_F515,CLASS_STAR_F515,FWHM_F515,PhotoFlag_R,CLASS_STAR_R,FWHM_R,PhotoFlag_F660,CLASS_STAR_F660,FWHM_F660,PhotoFlag_I,CLASS_STAR_I,FWHM_I,PhotoFlag_F861,CLASS_STAR_F861,FWHM_F861,PhotoFlag_Z,CLASS_STAR_Z,FWHM_Z,U_iso,e_U_iso,s2n_U_iso,F378_iso,e_F378_iso,s2n_F378_iso,F395_iso,e_F395_iso,s2n_F395_iso,F410_iso,e_F410_iso,s2n_F410_iso,F430_iso,e_F430_iso,s2n_F430_iso,G_iso,e_G_iso,s2n_G_iso,F515_iso,e_F515_iso,s2n_F515_iso,R_iso,e_R_iso,s2n_R_iso,F660_iso,e_F660_iso,s2n_F660_iso,I_iso,e_I_iso,s2n_I_iso,F861_iso,e_F861_iso,s2n_F861_iso,Z_iso,e_Z_iso,s2n_Z_iso,nDet_iso,U_aper_6,e_U_aper_6,s2n_U_aper_6,F378_aper_6,e_F378_aper_6,s2n_F378_aper_6,F395_aper_6,e_F395_aper_6,s2n_F395_aper_6,F410_aper_6,e_F410_aper_6,s2n_F410_aper_6,F430_aper_6,e_F430_aper_6,s2n_F430_aper_6,G_aper_6,e_G_aper_6,s2n_G_aper_6,F515_aper_6,e_F515_aper_6,s2n_F515_aper_6,R_aper_6,e_R_aper_6,s2n_R_aper_6,F660_aper_6,e_F660_aper_6,s2n_F660_aper_6,I_aper_6,e_I_aper_6,s2n_I_aper_6,F861_aper_6,e_F861_aper_6,s2n_F861_aper_6,Z_aper_6,e_Z_aper_6,s2n_Z_aper_6,nDet_aper_6,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,ID_2MASS,angDist_2MASS,FUVmag,e_FUVmag,NUVmag,e_NUVmag,ID_GALEX,angDist_GALEX,W1,e_W1,W2,e_W2,ID_unWISE,angDist_unWISE,ID_Spec,z_2,zerr,zflg,class_Spec,catalogue,match_Spec,Separation_2,Separation
1213846037999937536,1078,52643,458,23.27808,0.177129,64,0,GALAXY,GALAXY,STARBURST,0.01653876,5.189378E-6,0,850.0,-3.0,2.989532,0.02644882,special,1,14.9071,1.734735E16,-2.077657,1,5.98,0.5,0.02,STRIPE82-0034,iDR3.STRIPE82-0034.007346,23.278022826458656,0.17722730499437653,1567.326,2078.6838,57,18.047415,0,3.036667,2.30281,-32.797764,1.3186790000000002,0.2416653,"(1.6456654, 2.915093, 3.6680894, 4.448956)",6.145217400000001,0,3,3.0683508E-4,10.938342,4.7880764000000005,0,10.234428,3,0.38100293,15.8602,3,0.4075133,13.71557,3,0.34755197,0.0,3,0.2654259,2.248641,3,0.34796350000000004,0.0,3,2.246317E-4,9.181166,3,6.195672E-4,15.8602,3,2.3963490000000005E-4,15.50548,3,1.7251288E-4,8.449705999999999,3,0.001282456,15.8602,3,0.057046797,9.392686,3,0.00233611,15.8602,20.116383031925196,0.11895969,8.812236,19.910662345090692,0.16275144,6.4411154,20.920605188236294,0.67272824,1.5582826,20.67135856069761,0.4564117999999999,2.4168558,19.593407649949715,0.16035812,6.878863000000001,19.751319519681452,0.057514597,19.179157,19.473934941185785,0.12525728,8.806526,19.439424496966254,0.049107324,21.743837,19.198371466432103,0.04827667,22.117968,19.58624198880039,0.08500151,12.773023,19.47649190401977,0.1941438,5.6325145,19.042931663881735,0.10088306,10.839459,12.0,20.2010290319252,0.11937967,8.781234,19.753159345090694,0.13154188,7.969331299999999,20.831024188236288,0.5733901,1.8282503,20.79470256069761,0.4734665,2.3297982000000004,19.737112649949715,0.16959085,6.5043697,19.739697519681453,0.053178903,20.74284,19.334584941185785,0.102878176,10.72221,19.556087496966256,0.050744597,21.042274,19.2064184664321,0.04542903,23.50439,19.68036198880039,0.08595165,12.631825,19.577453904019773,0.19733387,5.5414605,19.134786663881734,0.101743825,10.747756,12.0,,,,,,,,,,,,,,,,,,,,,1237663784207581307,0.01653876,5.1893780000000005E-6,-99.0,GALAXY,SDSSDR16,true,0.4130652366741057,0.40939858597826523
1220587417795323904,1084,52591,407,12.4672,0.96336,96,0,GALAXY,GALAXY,STARFORMING,0.01534577,1.287351E-5,0,23.37516,15.7645,24.72555,0.02410042,special,1,18.11158,0.4641893,-1.099743,1,9.15,0.1,0.04,STRIPE82-0020,iDR3.STRIPE82-0020.044816,12.467101784358478,0.9633027914585884,7390.6196,7224.029,2197,14.440967,0,17.031029999999998,6.085995,33.771713,2.798397,0.6426526,"(5.6283116, 13.082802, 19.5498, 29.689188)",3.9514132000000006,0,2,0.028533902000000007,43.78821,14.221985,0,657.1022,2,3.089076E-4,61.118008,2,3.1816761E-4,61.118008,2,3.1816083E-4,61.118008,2,3.1919873E-4,61.118008,2,3.1978806E-4,61.118008,2,0.0011867878,54.678524,2,3.3872126000000004E-4,53.904865,2,0.027138399,46.21909,2,0.027870242000000003,48.568592,2,0.027751012,42.381954,2,0.010285787,40.105892,2,0.024193091,39.8825,16.571248581227692,0.031573184,34.64652,16.009990094286124,0.021307273,51.339317,15.787205986034664,0.021317117000000003,51.315613,15.577000506588197,0.015848175,68.43347,15.330951955223576,0.012456761,87.06482,15.079725439677414,0.0037651195,288.05075,14.889514042179448,0.0069770725,155.44421,14.451313299477407,0.0022821594,476.85,14.239000215849321,0.0022366277,486.55737,14.095204727939485,0.0022788357,479.17365,13.95004191925698,0.004413642,247.44096,13.828617786613272,0.0031464007,347.10004,12.0,18.625173581227696,0.03702463,29.545221,18.066938094286122,0.026837463,40.76022,17.813631986034665,0.027119381,40.336494,17.627545506588202,0.021291351,50.938316,17.36341695522358,0.017133031,63.30145,17.029052439677415,0.005770233499999999,187.95523,16.79814104217945,0.009686052,111.96984,16.271667299477404,0.0032605838,333.75858,16.04705421584932,0.0032864437,331.1323,15.810414727939486,0.002692961,405.48608,15.61243091925698,0.004550644,239.99149,15.489663786613272,0.0031233153000000003,349.6656,12.0,14.694,13.862,13.365,0.133,0.173,0.107,00495211+0057477,0.234991,,,,,,,11.878111792563756,0.0,11.718583459852825,0.0,0121p015o0002981,0.8967229999999999,1237663785276604614,0.015395600000000002,1.577766E-5,-99.0,GALAXY,SDSSDR16,true,0.08987236539509592,0.40914127208182377
439213419200014336,390,51816,409,5.107424,0.82635,96,0,GALAXY,GALAXY,STARFORMING,0.01692026,8.774299E-6,0,80.56034,5.401161,35.58574,0.02469352,extra,1,33.71261,0.6990041,0.2597356,1,9.16,0.1,0.04,STRIPE82-0010,iDR3.STRIPE82-0010.042122,5.1076667299303296,0.8264293617798896,9176.332,6328.299,6742,13.003544,0,30.768785,14.981562,-11.209022,2.053777,0.51309216,"(9.172387, 25.22528, 36.647568, 56.04584)",4.3805737,0,3,0.028623445,7.834772,3.546379,0,593.44507,3,2.7917823E-4,7.380771000000001,3,3.2453358E-4,7.30377,3,1.5669853E-4,7.750071000000001,3,2.4540740000000003E-4,7.6729484,3,7.617433E-4,7.870562,3,0.028110202,7.7115746,3,0.0014679803,7.475,3,0.028610922,7.636331599999999,3,0.02862329,7.8020205,3,0.028614974,7.843174,3,0.024884395,7.9255605,3,0.028209317,8.015259,15.828934832925444,0.019298103,55.328342000000006,15.516717596555146,0.021405414,49.8814,15.245252944069149,0.03100705,34.435134999999995,15.011265424603858,0.022729106,47.828056,14.775246994552095,0.01625979,66.857506,14.280791246434264,0.003632973,299.2285,14.047760470130735,0.006822753000000001,159.33289,13.546312793386264,0.0022166665,486.1575,13.438299785362146,0.002120714,508.1539,13.163080744896078,0.0022938019,474.08472,13.00069164397723,0.0037791496,287.0508,12.884050473157803,0.002928881,370.38312,12.0,17.970551832925448,0.016925255,63.085136,17.62031959655515,0.019238852,55.49874000000001,17.368572944069143,0.026836716,39.78624,17.12127242460386,0.020372627,53.36026999999999,16.858144994552095,0.015522681000000003,70.03229,16.541335246434265,0.005278476999999999,205.94743,16.307016470130733,0.009055183,120.05157,15.736471793386265,0.0032975788,326.8001,15.557864785362145,0.0032348712,333.1350700000001,15.348866744896078,0.0029770117,365.28458,15.147338643977228,0.0043512327,249.3105,15.045162473157802,0.0030718225,353.14804,12.0,14.024,13.357,12.675999999999998,0.08199999999999999,0.095,0.06,00202579+0049346,0.79987,,,,,,,11.725291399192093,0.0,11.583452385142415,0.0,0045p015o0001380,0.919327,2MASS J00202580+0049350,0.016918370908450272,6.671281903963041E-6,-99.0,GALAXY,twomassrsc,true,0.7481331005788868,0.9192616417612123
450419366899509248,400,51820,216,23.53321,-1.03225,96,0,GALAXY,GALAXY,,0.01632016,8.197271E-6,0,147.9018,3.378194,44.09629,0.03516891,dr123,1,0.436158,0.006362874,-2.37303,4,10.7,0.0,0.02,STRIPE82-0035,iDR3.STRIPE82-0035.012632,23.53312943118269,-1.032236572664816,9174.433,3325.512,4351,13.334493,0,23.119028,6.4856120000000015,-19.579397,3.5646641000000003,0.71946865,"(4.6721826, 12.918023, 22.353228, 41.515697)",3.6087434,0,2,0.0286284,8.446188000000001,2.5112576,0,1296.0839,2,3.312561E-4,37.14233400000001,2,3.2694728E-4,21.552734,2,3.0957657000000005E-4,73.51097,2,4.43678E-4,21.282627,2,9.036178E-4,19.444008,2,0.028572893,10.339883,2,0.027735412,9.588065,2,0.028624956,8.411197,2,0.02862602,7.796303999999999,2,0.028625548,8.551914,2,0.028615594,5.977727,2,0.028619567,7.9460044,15.703583637731368,0.015677195,67.749916,15.266581755239386,0.017647056,60.1873,15.106360700591425,0.02587735,41.044724,14.640269104960378,0.011441573,94.820984,14.367425300688245,0.00897032,120.94343,13.897901560228384,0.0022835713,475.08972,13.675859844375942,0.0042052013,257.99033,13.17627704662532,0.0014018829999999998,771.4997,13.080383236634997,0.0014242156,759.40204,12.791300422927618,0.0013161014000000002,826.2948,12.625355199308979,0.0024065320000000003,452.11627,12.514696084693078,0.0017322272,628.1118,12.0,17.540229637731365,0.013752411,77.232185,17.033887255239385,0.014980764,70.8995,16.93863770059143,0.021660019,49.036366,16.456646104960377,0.012704846,85.392715,16.144114300688244,0.010359088,104.729416,15.556919560228383,0.0029956747,362.15588,15.306548844375943,0.005480548399999999,197.95488,14.748254546625319,0.0018972148,570.0737,14.635207736634998,0.0021037555,514.10547,14.330392422927618,0.0016199048000000002,671.3282,14.12570319930898,0.0025967504,418.99765,14.047834084693077,0.0017166099,633.8262,12.0,13.168,12.445,12.008,0.086,0.106,0.064,01340796-0101562,0.257854,19.2042,0.1507,18.2417,0.0556,GALEX J013407.9-010155,0.570843,11.120487822130325,0.0,11.14457714012784,0.0,0242m016o0017342,0.264116,2MASS J01340794-0101558,0.0163179555370936,6.671281903963041E-6,-99.0,GALAXY,twomassrsc,true,0.16862973442449086,0.2940016859723655
453790745283815424,403,51871,193,29.22848,-0.6402831,96,0,GALAXY,GALAXY,BROADLINE,0.01922152,8.597511E-6,0,115.6889,3.322539,40.45572,0.02885295,dr123,1,0.7509633,0.110176,-2.440192,4,10.27,0.0,0.02,STRIPE82-0043,iDR3.STRIPE82-0043.036107,29.228455554434518,-0.6402392359452784,9004.324,5891.4785,2640,12.686742,0,12.963826,9.834689,-30.746262,1.3181733999999998,0.2413745,"(2.9546025, 8.38999, 15.135674, 29.499712)",3.8506136,0,2,0.028639425,4.621274,2.18222,0,593.4969,2,8.563144E-4,8.352808,2,0.0031666013,7.551992,2,2.7849237E-4,60.803043,2,0.0053465255,6.0054765,2,0.016615948000000002,5.7868013,2,0.02861318,5.126996,2,0.02839126,5.155394599999998,2,0.028635848,4.843079,2,0.028631434,4.9360332,2,0.028632164,4.306873,2,0.028638674,4.6165,2,0.028650139,4.3074837,17.085485348335073,0.039730165,27.024204,16.49188512072741,0.03592651,29.885345,16.2564374248732,0.047399964,22.651411,15.825476563515199,0.027905613,39.052063,15.506777186952046,0.02092657,52.075985,14.982457690260185,0.0045714644,238.38571,14.755930158216575,0.008823542,123.507286,14.274851193733832,0.002750242,393.13602,14.176819039378794,0.002978661,362.9883,13.898617150945284,0.0028111134,387.03967,13.764093552615478,0.0053822156,201.5604,13.646724525723785,0.0040889103,265.3131,12.0,18.137220348335074,0.018331386,58.57037,17.584431120727412,0.01885976,56.92946600000001,17.5169994248732,0.02715104,39.544567,17.0126565635152,0.01692925,64.37212,16.69326318695205,0.013650628,79.83309,16.144691690260185,0.004155614,262.24084,15.880821158216577,0.007071742,154.1023,15.386729193733832,0.0025858034,418.13666,15.265362039378791,0.002818046,383.6769,14.981643150945285,0.0022426953,485.13605,14.831330552615476,0.0036797698,294.81232,14.741678525723787,0.0025298516,428.81622,12.0,13.885,13.19,12.824000000000002,0.081,0.096,0.065,01565483-0038250,0.191656,,,20.1621,0.147,GALEX J015654.7-003824,1.148161,12.040658378998664,0.0,12.081145504018734,0.0,0287p000o0002213,0.191053,g0156548-003825,0.01939341649482056,1.5010384283916842E-4,4.0,GALAXY,6dfgs,true,0.3008254663479048,0.18077472136314862
453809436981487616,403,51871,261,28.69392,-0.7390022,64,0,GALAXY,GALAXY,STARBURST,0.0176394,6.02768E-6,0,0.0,46.10166,12.68436,0.0303455,dr123,1,58.01713,-9999.0,-1.834784,1,7.81,0.1,0.004,STRIPE82-0041,iDR3.STRIPE82-0041.027747,28.69382730227513,-0.7389519217125521,3226.962,5245.453,182,15.362717000000002,0,4.5250580000000005,3.1196692,44.862015,1.4504928999999998,0.31057912,"(1.8021345, 3.9332557, 6.3120766, 11.222753)",4.640701,0,2,0.027179416,4.978537,2.1193612,0,81.87955,2,0.10984661,11.326631,2,0.027828386,8.905092,2,4.4909067E-4,13.447187,2,0.09907477,10.7051935,2,0.0036701418,7.0915523,2,0.02208754,4.8363414,2,0.010153337,5.6381288,2,0.022414643,4.922725700000001,2,0.020042391,5.5698113,2,0.01985275,5.171754,2,3.5621427000000005E-4,7.86802,2,0.00799482,5.4281,18.8558555407041,0.06907948,16.161806,18.291447658548353,0.06278125,17.783160000000006,18.184763988090044,0.08939346,12.48916,17.9419165299094,0.061165642,17.87294,17.97199832302335,0.059819344,18.275188,17.83814648047089,0.018522965,59.01916,17.578969202880035,0.03441512,31.765392,17.486995937220133,0.014795659,74.358025,17.43281073840331,0.015869306,69.32729,17.316968799936504,0.017363008,62.49957,17.230216617236156,0.03462991,31.353195,17.20385395700037,0.028798075,37.70246,12.0,19.1148585407041,0.045459397,24.55926,18.638894658548352,0.045863323,24.342964,18.426429988090046,0.058875892,18.962755,18.3124725299094,0.045799,23.869732,18.38696132302335,0.04628979,23.61665,18.20413648047089,0.014929194,73.22632,17.945655202880037,0.026867967000000003,40.688225,17.874602937220132,0.011905888,92.40604,17.815043738403315,0.012914178,85.19133000000002,17.750416799936502,0.013660506,79.43926,17.667206617236154,0.026335686,41.22765,17.63161895700037,0.021276176,51.03166,12.0,,,,,,,,,20.317,0.1739,19.6033,0.0719,GALEX J015446.4-004419,0.667089,15.35943030854933,0.0,15.294081470925178,0.0,0287m016o0023356,0.740946,1237663783136198977,0.0176394,6.02768E-6,-99.0,GALAXY,SDSSDR16,true,0.3827308590386775,0.3796138985738282
456156893384042496,405,51816,609,34.53379,0.7583544,64,0,GALAXY,GALAXY,STARFORMING,0.009191,8.024974E-6,0,70.22276,26.2119,7.004498,0.03921463,dr123,1,19.35812,1.356042,-2.805998,1,7.55,0.0,0.004,STRIPE82-0050,iDR3.STRIPE82-0050.031022,34.53367332551315,0.758439691996865,2110.6458,5883.2173,485,17.165377,0,8.089461,5.2668014,-47.349545,1.5359344,0.34893054,"(4.65388, 8.648294, 12.0628805, 18.565786)",4.3411074,0,2,3.2823996E-4,19.52402,8.9408655,0,94.91579,2,0.013335668500000002,39.180916,2,1.9716928E-4,39.180916,2,0.046844073,39.180916,2,8.130689E-4,39.180916,2,1.4485218E-4,39.180916,2,3.2029426E-4,23.816883,2,2.587474E-4,36.49111,2,3.2012764E-4,21.982752,2,3.2004234E-4,25.011545,2,3.1949976E-4,22.310703,2,2.6155228E-4,39.180916,2,3.1587653E-4,39.180916,18.053332455587967,0.058019083,18.597427,17.46560197650531,0.056773137,19.005568,17.727795690302823,0.11693282,9.227569,17.428382213666072,0.07271348,14.85245,17.130166659002594,0.051645063,20.911453,16.91835828418649,0.012962728,83.31374,16.781946690029045,0.031959265,33.792187,16.606641037591004,0.0116153285,92.09976,16.428365631135218,0.01154865,92.63152,16.45061738845764,0.014505905,73.67921,16.44415831690546,0.034890577,30.625381,16.399590363469493,0.025766283,41.470367,12.0,19.41459945558797,0.06756523,15.969835,18.947352976505307,0.073997304,14.581689,18.670062690302824,0.093160346,11.582243,18.649676213666073,0.074952595,14.4087515,18.424960659002593,0.05754758,18.766615,18.27806828418649,0.01652527,65.35284399999999,18.087898690029043,0.036855146,29.30319,17.958743037591006,0.014388633,74.348206,17.84140063113522,0.015256363,70.119545,17.81536738845764,0.01741098,61.38561600000001,17.77149831690546,0.039170884,27.278866,17.735707363469494,0.029043594,36.790806,12.0,,,,,,,,,19.119,0.1247,18.6911,0.0658,GALEX J021808.0+004529,1.200438,15.25921918968286,0.0,15.231747121233967,0.0,0347p000o0024428,0.183855,1237666408994373824,0.009191,8.024973999999999E-6,-99.0,GALAXY,SDSSDR16,true,0.5319749026403439,0.5202625999482144
371703139671238656,330,52370,568,178.8777,-1.261417,96,0,GALAXY,GALAXY,STARFORMING,0.01927742,1.107482E-5,0,87.8175,4.574796,42.95151,0.02601459,dr123,1,40.93441,1.049342,0.3651833,1,9.66,0.8,0.04,SPLUS-n02s22,iDR3.SPLUS-n02s22.032623,178.87771792530614,-1.2614038363453035,8399.735,6141.0483,1925,12.359698,0,8.883977,7.9642735,-74.99418,1.1154786,0.10352385,"(2.1066442, 6.1281266, 11.385027, 20.821718)",3.4581,0,0,0.02869953,3.7851822,1.6389598,0,606.5714,0,0.6395309,4.7792234,0,0.045849968,4.608221,0,0.13038541,4.082082,0,0.05043239,4.222894,0,0.048157666,3.7953973,0,0.028859343,3.8795583,0,0.028933933,3.885864,0,0.029036900000000008,3.9740567,0,0.02868607,3.8077302,0,0.028689642,3.6588976,0,0.02869746,3.527594,0,0.02870574,3.6953118,16.344754050046987,0.016410107,65.58779,15.960732315229354,0.018709451,57.527214,15.833618572928998,0.027975362,38.473232,15.543524028802864,0.018987656,56.97161,15.357703676645578,0.015710112,68.8574,14.999813172123577,0.0043079746,251.10579,14.807732013267671,0.008158582,132.59134,14.367220892660953,0.0027943081,386.0766,14.30612146442097,0.003592269000000001,300.3163,14.046598890940256,0.003060965,354.4635600000001,13.907192589242104,0.0055790637,194.51135,13.797987013586678,0.00438718,247.35507,12.0,17.116169050046988,0.010148581,106.0545,16.731560315229355,0.011973004,89.89412,16.534903572929,0.01589232,67.7247,16.344714028802866,0.012342929,87.64186,16.15702467664558,0.010745289,100.67271,15.871652172123577,0.0038978911,277.52374,15.675217013267671,0.006839333,158.16705,15.222283892660954,0.0025161195,428.76218,15.15561546442097,0.0034132975,316.063,14.884410390940253,0.0023011616,471.50128,14.730014589242106,0.0037240079,291.4041,14.642242013586676,0.0026861640000000004,403.99286,12.0,13.605,12.825,12.35,0.061,0.07200000000000001,0.048,11553063-0115409,0.232943,18.0756,0.0533,17.4915,0.0226,GALEX J115530.7-011540,1.105684,11.646517548734556,0.0,11.51283810572954,0.0,1784m016o0014505,0.1649,2MASS J11553064-0115409,0.01927666906150121,1.000692285594456E-5,-99.0,GALAXY,twomassrsc,true,0.28133951008029673,0.08004984238610151
903047629993175040,802,52289,276,45.26036,-0.7370974,64,0,GALAXY,GALAXY,STARBURST,0.008989897,8.95523E-6,0,0.0,51.34644,0.9079624,0.1189559,special,1,164.2446,31.23606,-9999.0,1,5.19,0.0,0.02,STRIPE82-0065,iDR3.STRIPE82-0065.022257,45.260439344695044,-0.7371448867232501,6115.012,5257.3633,22,18.048391,0,5.589180000000002,2.557057,29.074865000000006,2.1857862,0.5424986999999999,"(4.3609414, 8.265613, 10.772557, 13.130838)",8.450491,0,3,2.9984652E-4,22.685347,9.589657,0,10.805535,3,0.34720254,0.0,3,0.37890202,6.6228647,3,0.34730658,0.0,3,0.40121087,0.0,3,0.28676704,22.685347,3,0.015107833,22.685347,3,5.566427999999999E-4,22.685347,3,8.477137500000001E-5,22.685347,3,0.002122761,15.692125,3,0.047784787,22.685347,3,0.34821224,0.0,3,0.062271696,22.685347,20.340828738372114,0.23561919,4.7635107,19.791536662584118,0.2023524,5.546633,19.645743195434168,0.27167624,4.1312943,19.626774003393038,0.22255813,4.8992014,19.70427306938637,0.22244342,4.901728,19.55248662180124,0.06717457,16.231695000000002,19.494758685122868,0.14237514,7.6583395,19.2273234291007,0.06928339,15.912509,18.80010156079425,0.04283439,25.738026,19.37428855429864,0.09577096,11.333183,19.535704537420205,0.24936289,4.360451,19.313511477269223,0.17147271,6.341153,12.0,20.893688738372113,0.29572165,3.7953749,20.310890662584118,0.24661927,4.5510416,20.106630195434168,0.31416264,3.5725904,20.299568003393038,0.31118387,3.5039,20.200262069386373,0.26548386,4.107056,20.14213462180124,0.08722588,12.500386,19.911952685122866,0.15867179999999995,6.871776,19.8348844291007,0.09137898,12.064838,19.20066956079425,0.047301088,23.307554,19.973780554298642,0.12537351,8.65725,20.591540537420208,0.49568486,2.193601,20.079180477269226,0.2613401,4.1606116,12.0,,,,,,,,,,,,,,,,,,,,,1237663783143473323,0.008989897,8.95523E-6,-99.0,GALAXY,SDSSDR16,true,0.31445429224787685,0.3328691594973699
582111451393583104,517,52024,77,182.3047,1.836568,64,0,GALAXY,GALAXY,STARFORMING,0.01940075,7.528653E-6,0,28.47548,31.01393,12.49264,0.02412627,dr123,1,24.80458,0.7802963,-1.688998,1,8.52,0.0,0.01,SPLUS-n02n24,iDR3.SPLUS-n02n24.048603,182.3047878549981,1.83656781387489,3753.348,8624.618,309,15.830678,0,8.568465,2.6387534,-72.12942,3.247164,0.69203895,"(3.0957143, 6.6912065, 9.88644, 14.975325)",5.1457844,0,0,0.0012826365,18.28047,8.308738,0,84.76655,0,0.0062601045,28.538403,0,4.9788004E-4,28.538403,0,0.03840902,22.150522,0,1.0727531E-4,28.538403,0,1.6283208999999998E-4,28.538403,0,3.2059234E-4,21.661057,0,3.1698096000000003E-4,28.538403,0,3.3954947E-4,18.392517,0,3.5452907E-4,17.889284,0,3.357626E-4,18.609838,0,3.1726705E-4,22.818598,0,3.210605E-4,19.6275,18.740504860444823,0.07642642,14.357734,18.240258405270993,0.07587839,14.4614315,17.867104873765335,0.09034761,12.145425,17.851984131248194,0.07880907,13.733912,17.66682049612999,0.06572842,16.467106,17.355331183134965,0.017978419,60.203117000000006,17.11826720907208,0.032673083,33.126865,16.80106380908351,0.011912535,91.45782,16.710056822126834,0.011964491,91.06066,16.486455667640595,0.013064511,83.30798,16.399260890043173,0.028055668,38.70291,16.306994071873547,0.020968627,51.783844,12.0,19.561008860444822,0.06900281,15.902398000000002,19.182887405270993,0.076944135,14.261128,18.974381873765342,0.10509416,10.441211,18.700297131248195,0.07377885,14.670285,18.50606149612999,0.06171932400000001,17.53676,18.30395218313497,0.019594487,55.23783,18.106830209072083,0.03615108,29.93982,17.711113809083507,0.012591651,86.525154,17.604208822126836,0.012798462,85.126976,17.388181667640595,0.013092758,83.12825,17.271062890043176,0.026380355,41.16078,17.21808107187354,0.020234693,53.6621,12.0,,,,,,,,,20.246,0.1437,19.7203,0.0803,GALEX J120913.1+015010,0.768876,14.518469848058094,0.0,14.46750791762751,0.0,1830p015o0016413,0.17912,TGN383Z062,0.0192,-99.0,3.0,GALAXY,2dfgrs,true,0.4798668440523884,0.31611623427827307
788189345310861312,700,52199,216,28.22427,-0.9020973,64,0,GALAXY,GALAXY,STARBURST,0.01891069,2.563751E-6,0,16.63591,18.37019,26.90643,0.02758403,special,1,228.1147,6.623943,-0.6626318,1,7.96,0.2,0.004,STRIPE82-0041,iDR3.STRIPE82-0041.021475,28.22422329996732,-0.9020916934688626,6300.48,4177.699000000001,228,14.378719,0,3.6221397,3.0569,-10.371478,1.1849061,0.15605134,"(1.4955201, 3.0790963, 4.7726216, 8.411673)",4.113492,0,3,0.029784925,3.9556968,1.6839384999999998,0,164.83673000000005,3,0.016468556999999998,5.236222,3,0.023510192000000003,4.995625,3,0.016946686000000002,4.5282373,3,0.03920636,4.8751535000000015,3,0.012098398,4.6168013,3,0.029328603,4.024489,3,0.031735532000000004,4.0992374,3,0.029078469,4.0414934,3,0.031661265,4.5410695,3,0.028397515,3.8391356,3,0.022654423,4.3605019999999985,3,0.026318714,3.918843,18.082721300850082,0.034656327,31.502401000000006,17.253082912875715,0.025834156,42.26023,17.537818546222184,0.05025508,21.724323,17.51614633678306,0.04207,25.599033,17.458613365206585,0.038260024,28.148218,17.128294908169124,0.010465824,102.901726,16.532058312518252,0.014767825,72.92553000000002,16.834065678802876,0.008761683499999999,125.10351599999998,16.773801443008775,0.009423205,116.32108999999998,16.787001687737472,0.01113002,97.28465,16.805557315403767,0.024086628,45.052956,16.618490876243175,0.017292231,62.754986,12.0,18.32650430085008,0.024007156,45.47633,17.582415912875717,0.020708509,52.720234,17.796682546222183,0.035489503,30.762827,17.76053733678306,0.02969199,36.270775,17.668062365206584,0.026526256,40.599457,17.397630908169127,0.008636629,124.6958,16.77535931251825,0.0120785525,89.1623,17.11425767880288,0.00705493,155.36899,17.047715443008777,0.0077065313,142.23227,17.06614268773747,0.008137769,133.05615,17.048029315403767,0.01598755,67.876175,16.933082876243176,0.011896666,91.21664,12.0,16.176,15.513,15.495,0.095,0.14400000000000002,0.165,01525383-0054075,0.340841,19.0484,0.0886,18.6537,0.0437,GALEX J015253.8-005406,0.7313529999999999,14.70493370088858,0.0,14.535988831374762,0.0,0287m016o0020962,0.305558,1237657069548863525,0.01891069,2.5637509999999996E-6,-99.0,GALAXY,SDSSDR16,true,0.15859940264694944,0.1693066515144141
